[10/9/2020 3:29:46 AM]: CASCHandlerBase: loading CDN indices...
[10/9/2020 3:30:39 AM]: LocalIndexHandler: missing index: 2D883E29832BA4031100000000000000
[10/9/2020 3:30:39 AM]: Local index missing: 2D883E29832BA40311BE0863B2E1DEF6
[10/9/2020 3:30:39 AM]: LocalIndexHandler: missing index: 0EB1B575288C7B1CC200000000000000
[10/9/2020 3:30:39 AM]: Local index missing: 0EB1B575288C7B1CC27DB9F29357D2AE
[10/9/2020 3:30:40 AM]: LocalIndexHandler: missing index: 3CC842BA480EEBE25C00000000000000
[10/9/2020 3:30:40 AM]: Local index missing: 3CC842BA480EEBE25C74286B9F1589AD
[10/9/2020 3:30:40 AM]: LocalIndexHandler: missing index: 4B071EBE39DC676E3500000000000000
[10/9/2020 3:30:40 AM]: Local index missing: 4B071EBE39DC676E35707D0986A54953
[10/9/2020 3:30:40 AM]: LocalIndexHandler: missing index: F119F5A66282C3929600000000000000
[10/9/2020 3:30:40 AM]: Local index missing: F119F5A66282C392966B20E6DA4C0AC7
[10/9/2020 3:30:40 AM]: LocalIndexHandler: missing index: B6FBB250C1F937B8B000000000000000
[10/9/2020 3:30:40 AM]: Local index missing: B6FBB250C1F937B8B02EE083C1B75E3E
[10/9/2020 3:30:40 AM]: LocalIndexHandler: missing index: 01546860E125BCB98E00000000000000
[10/9/2020 3:30:40 AM]: Local index missing: 01546860E125BCB98E0B3BBDEDA67F02
[10/9/2020 3:30:40 AM]: LocalIndexHandler: missing index: 3C0B71D31EF4148CB400000000000000
[10/9/2020 3:30:40 AM]: Local index missing: 3C0B71D31EF4148CB4EF5E4EDD88F1D2
[10/9/2020 3:30:41 AM]: LocalIndexHandler: missing index: 00438D33C6BC24ADFD00000000000000
[10/9/2020 3:30:41 AM]: Local index missing: 00438D33C6BC24ADFDB1029D42CB04F4
[10/9/2020 3:30:41 AM]: LocalIndexHandler: missing index: 5A84764F95074A43CB00000000000000
[10/9/2020 3:30:41 AM]: Local index missing: 5A84764F95074A43CB71546E11B0211A
[10/9/2020 3:30:41 AM]: LocalIndexHandler: missing index: F436F71DD6063F1E8A00000000000000
[10/9/2020 3:30:41 AM]: Local index missing: F436F71DD6063F1E8A0D2616D0C50E31
[10/9/2020 3:30:41 AM]: LocalIndexHandler: missing index: C109A6BDE1AC9A4CC100000000000000
[10/9/2020 3:30:41 AM]: Local index missing: C109A6BDE1AC9A4CC1A0A3442F6628E8
[10/9/2020 3:30:41 AM]: LocalIndexHandler: missing index: EF3776C2FB61A889E400000000000000
[10/9/2020 3:30:41 AM]: Local index missing: EF3776C2FB61A889E4BA3A3FA612DEB7
[10/9/2020 3:30:42 AM]: LocalIndexHandler: missing index: 4CAF49B2C147D2B40500000000000000
[10/9/2020 3:30:42 AM]: Local index missing: 4CAF49B2C147D2B405115E9F70B140A0
[10/9/2020 3:30:42 AM]: LocalIndexHandler: missing index: BB73BB829B88D5918100000000000000
[10/9/2020 3:30:42 AM]: Local index missing: BB73BB829B88D5918106557267991921
[10/9/2020 3:30:42 AM]: LocalIndexHandler: missing index: 83CAD7CFF7A8889E8000000000000000
[10/9/2020 3:30:42 AM]: Local index missing: 83CAD7CFF7A8889E80680EC694C4B2B7
[10/9/2020 3:30:42 AM]: LocalIndexHandler: missing index: 94D3D93889A5C596BB00000000000000
[10/9/2020 3:30:42 AM]: Local index missing: 94D3D93889A5C596BBA60BF420642B97
[10/9/2020 3:30:42 AM]: LocalIndexHandler: missing index: 645D667E3F997C645300000000000000
[10/9/2020 3:30:42 AM]: Local index missing: 645D667E3F997C645344DD4FF6A93220
[10/9/2020 3:30:42 AM]: LocalIndexHandler: missing index: AB7617D5A496B2440300000000000000
[10/9/2020 3:30:42 AM]: Local index missing: AB7617D5A496B24403AB2E3DDC6AFC90
[10/9/2020 3:30:43 AM]: LocalIndexHandler: missing index: 5F310D3B27EDBFA08700000000000000
[10/9/2020 3:30:43 AM]: Local index missing: 5F310D3B27EDBFA0878101664E7FB3D6
[10/9/2020 3:30:43 AM]: LocalIndexHandler: missing index: 271003565F1C9DB62100000000000000
[10/9/2020 3:30:43 AM]: Local index missing: 271003565F1C9DB62101FFD20C484F43
[10/9/2020 3:30:43 AM]: LocalIndexHandler: missing index: 6EFA86BF86ECFBECD400000000000000
[10/9/2020 3:30:43 AM]: Local index missing: 6EFA86BF86ECFBECD42088CE07B8B703
[10/9/2020 3:30:43 AM]: LocalIndexHandler: missing index: 38B439D81CCA6960C000000000000000
[10/9/2020 3:30:43 AM]: Local index missing: 38B439D81CCA6960C0181476FC98A4BC
[10/9/2020 3:30:43 AM]: LocalIndexHandler: missing index: C4E81AE915290E5F1400000000000000
[10/9/2020 3:30:43 AM]: Local index missing: C4E81AE915290E5F14C0106CC751BBFC
[10/9/2020 3:30:43 AM]: LocalIndexHandler: missing index: 90EDCA64B31BC6DC4500000000000000
[10/9/2020 3:30:43 AM]: Local index missing: 90EDCA64B31BC6DC459FEF024F75B1D9
[10/9/2020 3:30:44 AM]: LocalIndexHandler: missing index: 1E3AA43BA05A2932FC00000000000000
[10/9/2020 3:30:44 AM]: Local index missing: 1E3AA43BA05A2932FC6ECAAAB2E75654
[10/9/2020 3:30:44 AM]: LocalIndexHandler: missing index: C91A1DA46AA22655E900000000000000
[10/9/2020 3:30:44 AM]: Local index missing: C91A1DA46AA22655E961916D708DF278
[10/9/2020 3:30:44 AM]: LocalIndexHandler: missing index: 622997D8F8892C59AA00000000000000
[10/9/2020 3:30:44 AM]: Local index missing: 622997D8F8892C59AAD40FEC1A47493A
[10/9/2020 3:30:44 AM]: LocalIndexHandler: missing index: C7ED4C19EC18CF565700000000000000
[10/9/2020 3:30:44 AM]: Local index missing: C7ED4C19EC18CF565702DA65BB0D4DA4
[10/9/2020 3:30:44 AM]: LocalIndexHandler: missing index: 83C0CC607CACDBA61600000000000000
[10/9/2020 3:30:44 AM]: Local index missing: 83C0CC607CACDBA616F7031BC7C6A33F
[10/9/2020 3:30:44 AM]: LocalIndexHandler: missing index: D443D9C577F045B32D00000000000000
[10/9/2020 3:30:44 AM]: Local index missing: D443D9C577F045B32DFDE1A23E36BC95
[10/9/2020 3:30:45 AM]: LocalIndexHandler: missing index: B6C744D0B64812406C00000000000000
[10/9/2020 3:30:45 AM]: Local index missing: B6C744D0B64812406C2AE865AB0D4539
[10/9/2020 3:30:45 AM]: LocalIndexHandler: missing index: 8A7549E87ED5ED1C1600000000000000
[10/9/2020 3:30:45 AM]: Local index missing: 8A7549E87ED5ED1C1659C9EFC40DB734
[10/9/2020 3:30:45 AM]: LocalIndexHandler: missing index: 88DB1AE4E6DAF5E43A00000000000000
[10/9/2020 3:30:45 AM]: Local index missing: 88DB1AE4E6DAF5E43A6E7C3ECC39B106
[10/9/2020 3:30:45 AM]: LocalIndexHandler: missing index: EE47A4FF2FB8DE3F0000000000000000
[10/9/2020 3:30:45 AM]: Local index missing: EE47A4FF2FB8DE3F0016FE436E161A0D
[10/9/2020 3:30:45 AM]: LocalIndexHandler: missing index: EDDE31F6AC8937E17000000000000000
[10/9/2020 3:30:45 AM]: Local index missing: EDDE31F6AC8937E17040207C86C48C75
[10/9/2020 3:30:45 AM]: LocalIndexHandler: missing index: C8FEB5DD39DAF1344000000000000000
[10/9/2020 3:30:45 AM]: Local index missing: C8FEB5DD39DAF134402E875E9D954838
[10/9/2020 3:30:46 AM]: LocalIndexHandler: missing index: C38B3AE5B2F01A36CA00000000000000
[10/9/2020 3:30:46 AM]: Local index missing: C38B3AE5B2F01A36CA0EF14D103A82A6
[10/9/2020 3:30:46 AM]: LocalIndexHandler: missing index: 91F25A86ACE5C217D100000000000000
[10/9/2020 3:30:46 AM]: Local index missing: 91F25A86ACE5C217D18B15B3CDD98981
[10/9/2020 3:30:46 AM]: LocalIndexHandler: missing index: 5FC2940572915DB45400000000000000
[10/9/2020 3:30:46 AM]: Local index missing: 5FC2940572915DB454DD4704C55C99CA
[10/9/2020 3:30:46 AM]: LocalIndexHandler: missing index: 1F530865FEA860C05D00000000000000
[10/9/2020 3:30:46 AM]: Local index missing: 1F530865FEA860C05D9890AA7926BA92
[10/9/2020 3:30:46 AM]: LocalIndexHandler: missing index: 27AC6F91C81A42637A00000000000000
[10/9/2020 3:30:46 AM]: Local index missing: 27AC6F91C81A42637A22B0E31EE8CCF3
[10/9/2020 3:30:47 AM]: LocalIndexHandler: missing index: 2DE6E4BBF10E9FB48900000000000000
[10/9/2020 3:30:47 AM]: Local index missing: 2DE6E4BBF10E9FB489F958AA50CBC091
[10/9/2020 3:30:47 AM]: LocalIndexHandler: missing index: 4754F951ED360C00F500000000000000
[10/9/2020 3:30:47 AM]: Local index missing: 4754F951ED360C00F50EF81EA2BD3315
[10/9/2020 3:30:47 AM]: LocalIndexHandler: missing index: D5109C608EBA89EDB600000000000000
[10/9/2020 3:30:47 AM]: Local index missing: D5109C608EBA89EDB6E4D3F5719A8D38
[10/9/2020 3:30:47 AM]: LocalIndexHandler: missing index: 0AB2C02A3A0E52DA7D00000000000000
[10/9/2020 3:30:47 AM]: Local index missing: 0AB2C02A3A0E52DA7D56DB4F9052ABD8
[10/9/2020 3:30:47 AM]: LocalIndexHandler: missing index: B1D6CB97272D13C10B00000000000000
[10/9/2020 3:30:47 AM]: Local index missing: B1D6CB97272D13C10B4305A51DE8C600
[10/9/2020 3:30:47 AM]: LocalIndexHandler: missing index: E19F0BECE07BB88B3700000000000000
[10/9/2020 3:30:47 AM]: Local index missing: E19F0BECE07BB88B37B7169F1B24DEE5
[10/9/2020 3:30:48 AM]: LocalIndexHandler: missing index: A982C6EF02F5A36C4300000000000000
[10/9/2020 3:30:48 AM]: Local index missing: A982C6EF02F5A36C4321D9614967C470
[10/9/2020 3:30:48 AM]: LocalIndexHandler: missing index: 0625373689BCABDD3000000000000000
[10/9/2020 3:30:48 AM]: Local index missing: 0625373689BCABDD30479678389D2E57
[10/9/2020 3:31:04 AM]: LocalIndexHandler: missing index: 34D649DADA4A6FAA7D00000000000000
[10/9/2020 3:31:04 AM]: Local index missing: 34D649DADA4A6FAA7D1C80603EDD116F
[10/9/2020 3:31:04 AM]: LocalIndexHandler: missing index: 2F56DE87ADC9B6846100000000000000
[10/9/2020 3:31:04 AM]: Local index missing: 2F56DE87ADC9B68461DA4FFE49419112
[10/9/2020 3:31:05 AM]: LocalIndexHandler: missing index: 575F094F0344CC086900000000000000
[10/9/2020 3:31:05 AM]: Local index missing: 575F094F0344CC08696435300AFEA6B3
[10/9/2020 3:31:05 AM]: LocalIndexHandler: missing index: C5A02879CB5B1CF51800000000000000
[10/9/2020 3:31:05 AM]: Local index missing: C5A02879CB5B1CF51816F01EE145C833
[10/9/2020 3:31:05 AM]: LocalIndexHandler: missing index: 30DBDCA43D488F2D5F00000000000000
[10/9/2020 3:31:05 AM]: Local index missing: 30DBDCA43D488F2D5FD5DC2F95413184
[10/9/2020 3:31:05 AM]: LocalIndexHandler: missing index: 54C094ED660D3093C900000000000000
[10/9/2020 3:31:05 AM]: Local index missing: 54C094ED660D3093C94FF318B6EF92BF
[10/9/2020 3:31:06 AM]: LocalIndexHandler: missing index: 7E6D6CD2FA02AA923000000000000000
[10/9/2020 3:31:06 AM]: Local index missing: 7E6D6CD2FA02AA92302B96A0110F3A46
[10/9/2020 3:31:06 AM]: LocalIndexHandler: missing index: DEBE0D205898E6103500000000000000
[10/9/2020 3:31:06 AM]: Local index missing: DEBE0D205898E61035443C3B00A004CC
[10/9/2020 3:31:06 AM]: LocalIndexHandler: missing index: 7BE6BE726EB55F812900000000000000
[10/9/2020 3:31:06 AM]: Local index missing: 7BE6BE726EB55F8129EF91D86C99B211
[10/9/2020 3:31:06 AM]: LocalIndexHandler: missing index: E9E23411A22462433E00000000000000
[10/9/2020 3:31:06 AM]: Local index missing: E9E23411A22462433E958461C721D813
[10/9/2020 3:31:06 AM]: LocalIndexHandler: missing index: 6579AA4860D506EC9B00000000000000
[10/9/2020 3:31:06 AM]: Local index missing: 6579AA4860D506EC9B592BBECECD9233
[10/9/2020 3:31:06 AM]: LocalIndexHandler: missing index: F0CB409E45CD76834E00000000000000
[10/9/2020 3:31:06 AM]: Local index missing: F0CB409E45CD76834E2AA439F0B28A89
[10/9/2020 3:31:07 AM]: LocalIndexHandler: missing index: 85CBE5EA140AB5532400000000000000
[10/9/2020 3:31:07 AM]: Local index missing: 85CBE5EA140AB553245FF389E5C5CFF1
[10/9/2020 3:31:07 AM]: LocalIndexHandler: missing index: 71038A058F8F68674800000000000000
[10/9/2020 3:31:07 AM]: Local index missing: 71038A058F8F686748687766AE5D4919
[10/9/2020 3:31:07 AM]: LocalIndexHandler: missing index: D1B90BCDA49DA432BB00000000000000
[10/9/2020 3:31:07 AM]: Local index missing: D1B90BCDA49DA432BB7BF78B0D7EF8DB
[10/9/2020 3:31:07 AM]: LocalIndexHandler: missing index: 8F57A8F3410A3E409E00000000000000
[10/9/2020 3:31:07 AM]: Local index missing: 8F57A8F3410A3E409EEE3664C593E492
[10/9/2020 3:31:07 AM]: LocalIndexHandler: missing index: 8D473D66745BD3C08100000000000000
[10/9/2020 3:31:07 AM]: Local index missing: 8D473D66745BD3C081B00AD0BEB62653
[10/9/2020 3:31:07 AM]: LocalIndexHandler: missing index: D7D1FC16730C20108000000000000000
[10/9/2020 3:31:07 AM]: Local index missing: D7D1FC16730C201080845530363808A6
[10/9/2020 3:31:08 AM]: LocalIndexHandler: missing index: B545B68D68C0FB773C00000000000000
[10/9/2020 3:31:08 AM]: Local index missing: B545B68D68C0FB773C4D6DFE156B8458
[10/9/2020 3:31:08 AM]: LocalIndexHandler: missing index: 487C63B1A04749B61100000000000000
[10/9/2020 3:31:08 AM]: Local index missing: 487C63B1A04749B611A191E1593A9657
[10/9/2020 3:31:08 AM]: LocalIndexHandler: missing index: CA4C64834C1A8E17F200000000000000
[10/9/2020 3:31:08 AM]: Local index missing: CA4C64834C1A8E17F2FA1269D62A03BC
[10/9/2020 3:31:08 AM]: LocalIndexHandler: missing index: BD51DE9F0951EA25C500000000000000
[10/9/2020 3:31:08 AM]: Local index missing: BD51DE9F0951EA25C5E204E80BEF3302
[10/9/2020 3:31:08 AM]: LocalIndexHandler: missing index: 4DC8A05F8A203E235400000000000000
[10/9/2020 3:31:08 AM]: Local index missing: 4DC8A05F8A203E23547F2D99E1740F2A
[10/9/2020 3:31:09 AM]: LocalIndexHandler: missing index: 78C4BA392D2873D05B00000000000000
[10/9/2020 3:31:09 AM]: Local index missing: 78C4BA392D2873D05BFEAE2D595C955B
[10/9/2020 3:31:09 AM]: LocalIndexHandler: missing index: F5BEBC8403129CBC1A00000000000000
[10/9/2020 3:31:09 AM]: Local index missing: F5BEBC8403129CBC1A9C8D9E207609FD
[10/9/2020 3:31:09 AM]: LocalIndexHandler: missing index: DD59DD8728935ED84C00000000000000
[10/9/2020 3:31:09 AM]: Local index missing: DD59DD8728935ED84C2353EE7764B528
[10/9/2020 3:31:09 AM]: LocalIndexHandler: missing index: 576FD385FA54E76EAF00000000000000
[10/9/2020 3:31:09 AM]: Local index missing: 576FD385FA54E76EAF9CA60D1DC6D0CA
[10/9/2020 3:31:09 AM]: LocalIndexHandler: missing index: E2B68B2579E6F2B87E00000000000000
[10/9/2020 3:31:09 AM]: Local index missing: E2B68B2579E6F2B87E72EF1DE18313B9
[10/9/2020 3:31:09 AM]: LocalIndexHandler: missing index: 085C48817ECBBF69C100000000000000
[10/9/2020 3:31:09 AM]: Local index missing: 085C48817ECBBF69C1971EA065A79B57
[10/9/2020 3:31:10 AM]: LocalIndexHandler: missing index: 64DE88B3234E8EF5CA00000000000000
[10/9/2020 3:31:10 AM]: Local index missing: 64DE88B3234E8EF5CA947D7198C31EE9
[10/9/2020 3:31:10 AM]: LocalIndexHandler: missing index: AC06C931F58D0CF6AD00000000000000
[10/9/2020 3:31:10 AM]: Local index missing: AC06C931F58D0CF6AD8D61359C45C786
[10/9/2020 3:31:10 AM]: LocalIndexHandler: missing index: 91DCFDF190291E249600000000000000
[10/9/2020 3:31:10 AM]: Local index missing: 91DCFDF190291E24961CC86C79F83334
[10/9/2020 3:31:10 AM]: LocalIndexHandler: missing index: 1DC69E0E2F71932C2900000000000000
[10/9/2020 3:31:10 AM]: Local index missing: 1DC69E0E2F71932C29904E2FF07CBAD7
[10/9/2020 3:31:10 AM]: LocalIndexHandler: missing index: 712AFF8CA38E7C010100000000000000
[10/9/2020 3:31:10 AM]: Local index missing: 712AFF8CA38E7C010105D13D36C34C81
[10/9/2020 3:31:10 AM]: LocalIndexHandler: missing index: AE045669505FA5776600000000000000
[10/9/2020 3:31:10 AM]: Local index missing: AE045669505FA577660BE56E8EFC9B8B
[10/9/2020 3:31:11 AM]: LocalIndexHandler: missing index: 8739B873193ED869B000000000000000
[10/9/2020 3:31:11 AM]: Local index missing: 8739B873193ED869B0B6CC219224E190
[10/9/2020 3:31:11 AM]: LocalIndexHandler: missing index: 6AC4D67936623B69A200000000000000
[10/9/2020 3:31:11 AM]: Local index missing: 6AC4D67936623B69A2C3B67A3B6E1B3F
[10/9/2020 3:31:11 AM]: LocalIndexHandler: missing index: 19B3CA1DE5F0263D8400000000000000
[10/9/2020 3:31:11 AM]: Local index missing: 19B3CA1DE5F0263D84B2606214AEA6BB
[10/9/2020 3:31:11 AM]: LocalIndexHandler: missing index: 867B10D48594B388AF00000000000000
[10/9/2020 3:31:11 AM]: Local index missing: 867B10D48594B388AFEE1B87A0F56BD6
[10/9/2020 3:31:11 AM]: LocalIndexHandler: missing index: D17291C6253FBC6A9700000000000000
[10/9/2020 3:31:11 AM]: Local index missing: D17291C6253FBC6A97D4BD8D38592AFC
[10/9/2020 3:31:11 AM]: LocalIndexHandler: missing index: 1E416ADEBC2E404B7000000000000000
